// Unused singles
CS (130, 1000) (206, 0) - 1 5 12 2 2 2 10 4 14 4 10 4 14 4 8 2 6 2 6 2 6 4 18 6 18 6 17 1 6 1 18 1 6 1 17 6 18 6 18 4 6 2 6 2 6 2 8 4 14 4 10 4 14 4 10 2 2 2 12 5 1 19 6 18 6 16 4 8 2 6 4 18 6 16 4 8 2 4 2 10 4 12 4 14 6 20 6 17 1 5 12 4 12 4 12 4 12 4 12 4 12 5 1 17 6 20 6 14 4 12 4 10 2 4 2 8 4 16 6 18 4 6 2 8 4 16 6 18 6 19
CS (108, 912) (207, 0) - 1 5 14 4 10 4 15 1 6 1 19 6 18 6 16 4 8 4 18 6 16 6 20 6 16 5 1 21 6 14 4 12 4 10 4 16 6 18 4 6 2 6 2 6 2 8 4 14 4 10 4 14 4 10 4 14 4 10 4 14 4 8 2 6 2 6 2 6 4 18 6 16 4 10 4 12 4 14 6 21 1 5 16 6 20 6 16 6 18 4 8 4 16 6 18 6 19 1 6 1 15 4 10 4 14 5 1 20
OSO (29, 201) (210, 0) - 1 5 12 4 14 6 18 4 6 2 4 2 10 4 12 4 12 4 10 2 4 2 4 2 10 4 14 6 19
OSO (35, 253) (210, 0) - 1 5 12 2 2 2 8 2 4 2 8 4 14 5 1 19 6 16 6 19 1 5 14 4 8 2 4 2 8 4 16 6 16 6 19
CS (64, 508) (210, 0) - 1 5 12 2 2 2 10 4 14 4 10 2 2 2 12 5 1 19 6 16 4 10 4 14 4 10 4 14 4 12 5 1 19 6 16 4 10 4 14 4 10 4 14 4 10 4 16 6 19 1 5 12 4 14 4 10 4 14 4 10 4 16 6 19
OSO (31, 241) (211, 0) - 1 5 12 4 14 4 8 2 6 2 6 4 18 6 18 6 17 1 6 1 19 6 16 4 8 4 17 1 6 1 18
OSO (33, 265) (211, 0) - 1 5 14 4 10 4 15 1 6 1 18 1 6 1 17 6 18 6 17 1 6 1 17 4 6 2 8 4 16 6 18 6 19
OSO (29, 237) (212, 0) - 1 5 12 4 14 4 10 4 14 5 1 20 1 5 14 4 10 4 16 6 18 4 6 2 8 4 16 6 19
OSO (29, 261) (212, 0) - 1 5 14 4 10 4 14 6 20 6 16 4 6 2 8 4 16 6 18 6 18 6 17 1 6 1 17 6 19
CS (56, 532) (212, 0) - 1 5 12 4 12 4 12 4 12 4 14 6 20 6 17 1 6 1 17 6 20 6 14 4 12 4 12 4 12 4 12 5 1 17 6 20 6 16 6 20 6 14 4 12 4 12 4 14 6 20 6 16 6 20 6 17
OSO (25, 193) (213, 0) - 1 5 12 4 14 6 18 4 6 2 6 4 18 6 14 4 10 2 2 2 10 4 14 6 19
OSO (39, 297) (213, 0) - 1 5 12 4 14 4 10 4 14 4 10 4 14 4 10 4 15 1 6 1 20 1 5 14 4 12 5 1 18 1 6 1 18 1 6 1 17 6 19
OSO (51, 315) (213, 0) - 1 5 12 4 14 6 20 6 14 4 10 2 4 2 6 2 6 2 6 2 6 2 6 2 4 2 10 4 12 2 2 2 8 2 4 2 8 2 4 2 8 4 16 6 18 6 17 1 6 1 18
CS (62, 580) (215, 0) - 1 7 20 6 16 4 8 2 4 2 10 4 12 4 12 4 12 4 12 4 10 2 4 2 8 4 16 6 20 7 1 15 6 20 6 16 6 20 6 16 6 20 7 1 15 6 20 6 15 1 7 20 6 16 6 20 6 16 6 20 6 15
OSO (29, 187) (219, 0) - 1 5 12 4 10 2 4 2 6 2 4 2 10 4 12 4 10 4 14 6 19 1 6 1 16 1 6 1 18
OSO (29, 219) (219, 0) - 1 5 14 4 12 4 10 4 16 6 18 4 6 2 6 2 8 4 15 1 6 1 20 1 5 15 1 7 21
OSO (41, 301) (220, 0) - 1 5 12 2 2 2 10 4 14 4 10 4 14 4 10 4 14 5 1 20 1 5 15 1 6 1 20 1 5 14 4 12 5 1 18 1 6 1 17 6 19
OSO (39, 303) (221, 0) - 1 5 12 4 14 5 1 21 7 1 15 4 8 2 4 2 10 4 12 4 14 5 1 21 6 14 5 1 19 6 16 4 8 4 17 1 6 1 18
OSO (27, 181) (222, 0) - 1 5 14 4 10 2 4 2 10 4 14 4 12 4 12 2 2 2 10 2 4 2 8 4 18 6 19
OSO (25, 191) (223, 0) - 1 5 12 2 2 2 10 4 14 6 20 6 17 1 6 1 17 4 6 2 8 4 16 6 19
OSO (27, 177) (223, 0) - 1 5 12 4 14 4 12 4 10 2 4 2 8 2 4 2 10 4 12 2 2 2 10 4 16 6 19
OSO (29, 257) (223, 0) - 1 7 20 6 16 4 8 2 4 2 10 4 12 4 12 4 12 4 12 4 14 6 20 6 16 6 20 6 15
OSO (37, 319) (223, 0) - 1 5 12 4 12 4 10 4 14 6 20 7 1 15 5 1 20 1 5 14 6 20 7 1 15 6 18 6 16 4 6 2 8 4 14 6 19
OSO (31, 235) (226, 0) - 1 5 12 2 2 2 10 2 4 2 6 2 8 4 16 4 8 4 18 6 17 1 6 1 19 6 18 6 18 6 19
OSO (35, 275) (226, 0) - 1 5 14 4 10 2 4 2 8 4 16 6 20 6 16 4 8 2 6 4 18 6 16 4 10 4 14 4 10 4 15 1 6 1 20
OSO (35, 293) (226, 0) - 1 5 16 6 20 6 18 6 18 6 18 6 19 1 6 1 15 4 10 2 2 2 12 4 10 2 2 2 12 4 12 4 14 6 21
OSO (37, 289) (226, 0) - 1 5 14 5 1 19 6 16 4 10 4 14 4 10 2 2 2 12 4 12 4 10 2 6 4 17 1 6 1 17 6 20 6 16 5 1 20
OSO (31, 241) (227, 0) - 1 5 12 4 14 4 10 4 14 4 10 4 14 4 10 2 2 2 12 4 10 4 16 6 19 1 6 1 17 6 19
OSO (35, 317) (227, 0) - 1 5 14 4 10 4 14 6 20 6 15 1 6 1 20 1 5 16 6 18 6 18 6 17 1 6 1 17 6 18 6 16 5 1 20
OSO (37, 265) (227, 0) - 1 5 12 2 2 2 10 4 14 4 8 2 6 2 6 4 18 6 17 1 6 1 18 1 6 1 17 4 6 2 8 4 16 6 18 6 19
OSO (41, 315) (227, 0) - 1 5 12 4 12 4 12 5 1 19 6 14 4 10 4 14 6 18 6 18 6 14 4 10 2 2 2 10 4 12 4 10 2 2 2 10 4 13 1 7 19
OSO (31, 261) (228, 0) - 1 5 12 4 10 4 14 4 8 2 4 2 8 4 15 1 6 1 17 6 18 6 16 6 18 6 16 6 18 6 17
OSO (33, 295) (228, 0) - 1 5 12 4 14 5 1 20 1 5 14 4 10 4 16 6 18 4 8 4 16 6 20 6 16 6 20 6 17 1 6 1 18
OSO (39, 303) (233, 0) - 1 5 14 4 8 2 4 2 8 4 14 4 8 2 4 2 8 4 15 1 6 1 18 1 6 1 17 6 16 6 18 6 16 6 18 6 16 6 19
OSO (35, 337) (235, 0) - 1 7 20 6 16 4 8 2 4 2 10 4 12 4 12 4 12 4 14 6 20 6 16 6 20 6 16 6 20 6 16 6 20 6 15
OSO (27, 269) (237, 0) - 1 5 14 6 20 6 14 6 20 6 14 4 8 2 6 4 16 6 18 6 16 6 18 6 16 6 19
OSO (29, 215) (237, 0) - 1 5 12 4 12 4 12 5 1 19 6 14 4 10 4 12 4 12 4 10 2 2 2 10 4 13 1 7 19
OSO (37, 305) (241, 0) - 1 5 14 4 10 4 16 6 18 4 6 2 8 4 16 6 20 6 16 6 21 1 5 16 4 8 2 4 2 10 4 12 4 14 5 1 20
OSO (37, 309) (241, 0) - 1 5 14 4 10 4 14 4 10 4 14 4 10 4 14 4 10 4 14 5 1 19 6 18 6 16 4 8 2 6 4 18 6 16 5 1 20
OSO (39, 321) (241, 0) - 1 5 12 4 12 4 12 4 10 4 12 4 12 4 12 5 1 19 6 14 4 10 4 12 4 12 4 12 5 1 19 6 14 4 10 4 14 6 19
OSO (39, 347) (241, 0) - 1 5 12 4 12 4 12 5 1 18 1 6 1 17 6 16 4 8 4 16 6 18 6 16 6 19 1 5 14 6 20 6 14 4 10 4 14 6 19
OSO (27, 189) (242, 0) - 1 5 14 4 12 4 10 2 2 2 12 4 10 2 4 2 8 4 16 6 19 1 5 14 5 1 20
OSO (29, 171) (242, 0) - 1 5 12 4 10 2 4 2 6 2 6 4 17 1 6 1 16 1 6 1 17 4 6 2 6 2 6 4 17
OSO (43, 239) (242, 0) - 1 5 12 4 14 4 8 2 6 2 6 2 6 2 6 2 6 2 6 2 6 2 6 2 6 2 6 2 8 4 14 4 10 2 4 2 6 2 8 4 16 6 19
OSO (37, 257) (243, 0) - 1 5 12 4 14 5 1 21 7 1 15 4 8 2 4 2 10 4 12 2 2 2 8 2 6 4 17 1 6 1 17 4 8 4 16 6 19
OSO (27, 281) (244, 0) - 1 5 14 5 1 19 6 18 6 18 6 20 6 16 5 1 21 6 14 4 14 6 20 6 18 6 19
OSO (31, 217) (244, 0) - 1 5 14 4 12 4 12 4 12 4 10 2 4 2 8 2 6 4 16 4 8 2 4 2 10 4 12 4 14 6 21
OSO (27, 205) (245, 0) - 1 5 12 4 14 4 10 4 14 5 1 20 1 5 14 4 12 4 10 2 4 2 8 4 16 6 19
CS (98, 832) (248, 0) - 1 5 12 4 12 4 12 4 12 4 12 4 14 6 20 6 16 6 20 6 15 1 7 20 6 17 1 6 1 17 6 20 7 1 15 6 20 6 16 6 20 6 14 4 12 4 12 4 12 4 12 4 12 5 1 17 4 6 2 8 2 4 2 8 4 16 6 20 6 14 4 12 4 12 5 1 18 1 5 12 4 12 4 14 6 20 6 16 4 8 2 4 2 8 2 6 4 17
CS (124, 960) (248, 0) - 1 5 12 4 12 2 2 2 8 2 4 2 8 2 4 2 8 2 2 2 12 4 12 5 1 18 1 6 1 17 6 18 6 16 4 10 4 12 4 12 4 12 4 12 4 12 5 1 18 1 5 12 4 12 4 13 1 7 20 6 16 6 19 1 6 1 15 4 10 4 12 4 14 6 20 6 14 4 12 4 10 4 15 1 6 1 19 6 16 6 20 7 1 13 4 12 4 12 5 1 18 1 5 12 4 12 4 12 4 12 4 12 4 10 4 16 6 18 6 17 1 6 1 18
CS (164, 1244) (248, 0) - 1 5 12 4 12 4 12 4 12 2 2 2 8 2 4 2 8 2 4 2 8 2 6 4 16 4 8 4 16 4 6 2 8 2 4 2 8 2 4 2 8 2 2 2 12 4 12 4 12 4 12 5 1 17 4 8 4 16 4 8 4 16 6 20 6 16 6 19 1 6 1 17 6 18 6 19 1 5 14 5 1 20 1 5 14 4 12 5 1 19 6 16 5 1 20 1 6 1 16 1 6 1 19 6 17 1 6 1 18 1 6 1 17 6 19 1 6 1 16 1 6 1 20 1 5 16 6 19 1 5 12 4 14 5 1 20 1 5 14 5 1 19 6 18 6 17 1 6 1 19 6 16 6 20 6 16 4 8 4 16 4 8 4 17
OSO (37, 309) (249, 0) - 1 5 12 4 14 5 1 20 1 6 1 15 5 1 20 1 5 14 5 1 19 6 17 1 6 1 17 4 8 4 16 6 20 6 16 6 19
OSO (35, 269) (250, 0) - 1 5 12 2 4 2 6 2 6 2 8 4 16 6 19 1 6 1 17 6 19 1 6 1 16 1 6 1 19 6 18 6 18 6 19
OSO (37, 313) (251, 0) - 1 5 14 4 10 4 14 5 1 20 1 5 14 5 1 20 1 5 15 1 6 1 20 1 5 16 6 18 6 16 6 20 6 14 5 1 20
OSO (31, 301) (252, 0) - 1 5 16 4 8 4 18 6 16 4 10 4 15 1 6 1 19 6 18 6 18 6 18 6 20 6 14 4 14 6 21
OSO (41, 321) (253, 0) - 1 5 14 4 10 2 2 2 12 4 12 4 12 2 2 2 10 4 14 4 10 4 16 6 19 1 6 1 17 6 19 1 5 14 5 1 19 6 18 6 19
OSO (29, 249) (255, 0) - 1 5 14 4 12 4 14 4 10 2 4 2 10 4 14 4 10 2 6 4 18 6 20 6 18 6 20 6 19
OSO (33, 235) (255, 0) - 1 5 14 4 12 4 10 2 4 2 6 2 8 4 16 6 18 4 6 2 8 4 15 1 6 1 20 1 5 15 1 7 21
OSO (35, 241) (255, 0) - 1 5 12 4 12 4 10 4 14 5 1 20 1 5 14 4 10 4 12 4 10 2 4 2 6 4 17 1 6 1 16 1 6 1 18
OSO (35, 283) (256, 0) - 1 5 12 4 10 4 14 4 8 4 16 6 17 1 6 1 17 6 18 6 16 6 17 1 6 1 18 1 5 12 4 12 5 1 18
CS (132, 1068) (256, 0) - 1 5 12 2 2 2 10 4 14 6 20 6 16 6 20 6 14 4 10 2 2 2 10 2 2 2 10 2 2 2 10 4 14 6 20 6 16 6 20 6 14 4 10 2 2 2 12 5 1 19 6 16 4 8 4 16 6 20 6 14 4 10 4 14 4 10 4 12 2 2 2 10 4 12 4 12 4 12 4 12 5 1 17 4 8 4 16 6 18 6 18 6 18 6 16 4 8 4 17 1 5 12 4 12 4 12 4 12 4 10 2 2 2 12 4 10 4 14 4 10 4 14 6 20 6 16 4 8 4 16 6 19
OSO (37, 271) (258, 0) - 1 5 12 4 14 4 8 2 4 2 10 4 12 2 2 2 8 2 6 4 17 1 6 1 17 6 18 6 18 6 18 6 17 1 6 1 18
OSO (39, 327) (259, 0) - 1 5 12 4 13 1 7 19 1 6 1 15 4 8 4 16 6 17 1 6 1 17 6 18 6 14 4 12 5 1 19 6 14 4 10 4 14 6 19
OSO (35, 271) (260, 0) - 1 5 12 4 14 4 10 4 14 4 12 5 1 18 1 6 1 17 6 19 1 5 12 4 15 1 6 1 19 6 17 1 6 1 18
OSO (51, 319) (260, 0) - 1 5 12 4 10 4 14 4 8 2 4 2 8 4 14 4 8 2 4 2 8 4 14 4 8 2 4 2 8 4 14 4 8 2 4 2 8 4 15 1 6 1 18 1 5 12 4 12 5 1 18
CS (86, 648) (260, 0) - 1 5 12 2 2 2 10 4 14 4 8 2 6 2 6 4 18 6 17 1 6 1 19 6 16 6 19 1 6 1 17 6 18 4 6 2 6 2 8 4 14 4 10 2 2 2 12 5 1 19 6 16 4 8 2 4 2 10 4 12 4 14 6 20 6 17 1 6 1 17 6 20 6 14 4 12 4 10 2 4 2 8 4 16 6 19
OSO (29, 201) (262, 0) - 1 5 14 4 12 4 10 2 2 2 12 4 10 4 16 6 18 4 6 2 6 2 8 4 15 1 6 1 20
OSO (37, 281) (265, 0) - 1 5 12 2 2 2 10 4 14 5 1 20 1 5 14 4 12 5 1 18 1 6 1 17 6 19 1 5 14 5 1 20 1 5 16 6 19
CS (96, 812) (266, 0) - 1 5 12 5 1 17 6 18 6 14 4 10 2 2 2 10 4 10 2 2 2 12 6 20 6 14 5 1 19 6 16 6 17 1 6 1 17 6 16 5 1 20 1 5 14 6 20 6 14 6 20 6 14 6 20 6 14 5 1 20 1 5 16 6 17 1 6 1 17 6 16 6 19 1 5 14 6 20 6 12 2 2 2 10 4 10 2 2 2 10 4 14 6 18 6 17
CS (100, 1016) (266, 0) - 1 5 14 4 10 4 16 6 19 1 6 1 16 1 6 1 19 6 16 4 10 4 14 5 1 19 6 18 6 18 6 20 6 14 4 12 4 14 6 20 6 18 6 18 6 19 1 5 14 4 10 4 16 6 20 6 16 6 20 6 18 6 18 6 18 6 20 6 16 6 20 6 16 4 10 4 14 5 1 19 6 18 6 18 6 20 6 14 4 12 4 14 6 20 6 18 6 18 6 19
OSO (43, 331) (267, 0) - 1 5 12 4 14 4 10 4 14 4 10 2 4 2 6 2 8 2 2 2 12 4 12 4 14 6 21 1 5 16 5 1 21 6 16 6 20 6 17 1 6 1 18
OSO (37, 301) (268, 0) - 1 5 14 6 19 1 6 1 15 4 8 2 2 2 12 4 10 4 12 4 12 4 10 4 14 6 18 6 18 6 14 4 10 4 14 6 19
OSO (39, 225) (270, 0) - 1 5 12 4 10 2 4 2 6 2 4 2 10 4 12 5 1 17 4 6 2 6 2 4 2 10 4 12 5 1 17 4 6 2 6 2 6 4 17
OSO (35, 243) (272, 0) - 1 5 12 2 2 2 10 4 14 4 10 2 4 2 6 2 6 2 8 4 16 6 19 1 6 1 17 6 19 1 6 1 17 6 19
CS (156, 1216) (272, 0) - 1 5 12 4 12 4 12 4 12 4 12 4 12 4 12 4 12 4 12 4 12 5 1 17 4 8 4 16 4 6 2 8 2 4 2 8 4 16 6 20 7 1 15 6 20 6 16 6 20 6 16 6 19 1 5 12 4 12 4 14 6 20 6 16 4 8 2 4 2 8 2 4 2 8 2 4 2 8 2 4 2 8 2 4 2 8 2 4 2 8 4 16 6 20 6 14 4 12 4 12 5 1 19 6 16 6 20 6 16 6 20 6 15 1 7 20 6 16 4 8 2 4 2 8 2 6 4 16 4 8 4 17 1 5 12 4 12 4 12 4 12 4 12 4 12 4 12 4 12 4 12 4 12 5 1 18
OSO (35, 305) (273, 0) - 1 5 16 6 20 6 16 6 20 6 16 6 20 6 16 4 8 2 4 2 10 4 12 4 12 2 2 2 10 4 12 4 14 6 21
OSO (37, 215) (273, 0) - 1 5 12 4 14 4 8 2 6 2 6 2 6 2 6 2 6 2 6 2 6 2 8 4 14 4 10 2 4 2 6 2 8 4 16 6 19
OSO (37, 315) (273, 0) - 1 5 12 2 2 2 12 5 1 19 6 17 1 6 1 19 6 16 4 10 4 15 1 6 1 20 1 5 16 6 20 6 18 6 18 6 19
OSO (39, 331) (274, 0) - 1 5 14 4 12 4 14 4 10 2 4 2 10 4 14 4 12 4 12 4 15 1 6 1 20 1 5 16 6 22 6 16 6 22 6 16 5 1 20
CS (68, 548) (274, 0) - 1 5 12 4 10 2 2 2 10 4 14 6 18 6 16 6 19 1 5 14 6 20 6 14 6 20 6 14 5 1 19 6 16 6 18 6 14 4 10 2 2 2 10 4 12 5 1 17 4 6 2 6 2 6 4 16 6 18 6 16 4 6 2 6 2 6 4 17
OSO (39, 291) (275, 0) - 1 5 14 4 12 4 10 2 4 2 8 4 16 6 18 4 6 2 8 4 16 6 18 4 6 2 8 4 15 1 6 1 20 1 5 15 1 7 21
OSO (39, 307) (275, 0) - 1 5 14 4 12 4 10 2 4 2 8 2 6 4 17 1 6 1 17 6 20 6 16 5 1 21 6 14 4 12 4 12 4 12 4 14 5 1 20
OSO (39, 323) (275, 0) - 1 5 12 4 14 5 1 20 1 5 14 4 10 2 4 2 6 2 8 4 16 6 20 6 16 6 20 6 16 5 1 21 6 14 4 12 5 1 18
OSO (35, 299) (276, 0) - 1 5 12 4 12 4 12 4 12 4 10 2 4 2 8 4 16 6 18 6 18 6 18 6 18 6 18 6 16 4 8 2 6 4 17
OSO (39, 313) (276, 0) - 1 5 14 4 10 4 14 4 10 4 14 4 10 4 14 4 8 2 6 2 6 4 18 6 17 1 6 1 18 1 6 1 17 6 18 6 18 6 19
OSO (43, 303) (278, 0) - 1 5 16 6 20 6 17 1 6 1 17 4 8 4 17 1 6 1 17 4 6 2 8 2 4 2 10 4 12 4 14 4 8 2 6 2 8 4 15 1 6 1 20
OSO (33, 235) (279, 0) - 1 5 16 6 19 1 6 1 16 1 6 1 19 6 16 4 8 2 6 2 4 2 10 4 12 2 2 2 10 4 14 6 21
CS (94, 704) (280, 0) - 1 6 1 17 4 6 2 8 2 4 2 8 4 16 4 8 4 16 4 6 2 8 2 6 4 16 4 8 4 16 4 8 2 4 2 8 2 6 4 17 1 6 1 17 6 20 7 1 15 6 20 6 16 6 20 6 16 4 8 2 4 2 8 2 6 4 17 1 6 1 17 4 6 2 8 2 4 2 8 4 16 6 20 6 16 6 20 6 15 1 7 20 6 17
CS (92, 664) (281, 0) - 1 5 12 2 2 2 10 4 10 4 14 4 8 2 4 2 8 4 14 4 10 4 10 2 2 2 12 5 1 19 6 15 1 6 1 19 7 1 13 4 12 5 1 19 6 14 4 10 4 12 4 12 5 1 18 1 6 1 15 4 8 4 15 1 6 1 18 1 5 12 4 12 4 10 4 14 6 19 1 5 12 4 13 1 7 19 1 6 1 15 6 19
CS (96, 852) (281, 0) - 1 5 14 4 10 2 4 2 8 4 16 6 20 6 17 1 6 1 17 6 20 6 17 1 6 1 17 6 20 6 16 4 8 2 4 2 10 4 14 5 1 19 6 18 6 19 1 5 14 5 1 19 6 18 6 18 6 18 4 6 2 8 4 16 5 1 21 6 16 6 21 1 5 16 4 8 2 6 4 18 6 18 6 18 6 19 1 5 14 5 1 19 6 18 6 19
OSO (43, 371) (282, 0) - 1 5 16 4 8 4 16 4 8 2 4 2 8 2 6 4 17 1 6 1 17 6 20 6 16 6 20 6 14 4 12 4 12 4 12 4 14 6 20 6 16 6 21
OSO (39, 293) (283, 0) - 1 5 14 4 10 2 4 2 8 4 17 1 6 1 17 6 20 6 16 4 10 4 14 4 10 2 4 2 8 4 16 4 8 2 6 4 18 6 19
OSO (41, 293) (284, 0) - 1 5 12 4 10 2 2 2 10 2 2 2 10 4 12 4 10 4 14 5 1 20 1 5 15 1 6 1 19 6 14 4 8 2 6 4 16 6 18 6 17
CS (124, 876) (284, 0) - 1 5 14 4 10 4 14 4 10 4 14 4 10 2 2 2 10 2 2 2 10 2 4 2 6 2 6 2 6 2 4 2 10 2 2 2 10 2 2 2 10 4 14 4 10 4 14 4 10 4 14 5 1 20 1 5 15 1 6 1 20 1 5 14 4 12 4 10 4 16 6 18 4 6 2 6 2 8 4 16 6 18 6 19 1 5 14 4 10 4 14 5 1 19 6 18 6 16 4 8 2 6 2 6 4 18 6 16 4 10 4 12 4 14 5 1 20 1 6 1 15 5 1 20
OSO (33, 285) (285, 0) - 1 5 16 4 10 4 16 4 8 2 6 4 20 6 16 4 10 4 16 5 1 21 6 17 1 6 1 19 6 18 5 1 22
OSO (41, 315) (285, 0) - 1 5 14 4 12 4 10 2 6 4 17 1 6 1 17 6 20 6 16 4 8 2 6 2 6 4 19 1 5 14 4 12 4 12 4 12 4 14 5 1 20
OSO (37, 259) (287, 0) - 1 5 16 6 19 1 6 1 16 1 6 1 19 6 16 4 8 2 4 2 10 4 12 2 2 2 10 4 12 2 2 2 10 4 14 6 21
OSO (41, 271) (290, 0) - 1 5 12 4 12 4 12 4 8 2 6 2 4 2 10 4 10 4 15 1 6 1 18 1 5 12 4 12 4 12 5 1 18 1 6 1 16 1 6 1 18
OSO (37, 271) (291, 0) - 1 5 14 4 10 4 14 4 10 4 14 4 8 2 6 2 6 2 4 2 10 4 14 6 20 6 16 5 1 20 1 6 1 15 5 1 20
OSO (41, 303) (291, 0) - 1 5 12 4 12 4 10 2 2 2 10 4 12 4 12 4 10 4 12 4 12 4 10 4 14 6 19 1 6 1 15 4 8 4 16 6 17 1 6 1 18
OSO (41, 321) (291, 0) - 1 5 14 4 10 4 14 4 10 4 14 4 10 4 14 4 8 2 6 2 6 2 6 4 18 6 17 1 6 1 18 1 6 1 17 6 18 6 18 6 19
OSO (41, 321) (292, 0) - 1 5 14 4 10 4 14 4 10 4 15 1 6 1 19 6 18 6 16 4 8 2 6 4 17 1 6 1 18 1 6 1 17 6 19 1 5 14 5 1 20
OSO (27, 205) (293, 0) - 1 5 12 2 2 2 10 4 14 4 10 4 14 5 1 20 1 5 14 4 12 4 10 4 16 6 19
CS (88, 644) (294, 0) - 1 5 12 4 14 4 8 2 6 2 6 2 4 2 10 4 14 4 10 4 14 4 10 4 14 4 10 2 4 2 6 2 6 2 8 4 14 4 12 5 1 19 6 16 4 8 2 6 4 18 6 17 1 6 1 19 6 16 5 1 20 1 6 1 16 1 6 1 20 1 5 16 6 19 1 6 1 17 6 18 4 6 2 8 4 16 6 19
CS (112, 928) (296, 0) - 1 5 10 2 4 2 8 4 14 6 19 1 5 12 4 13 1 7 20 7 1 14 1 7 20 7 1 14 1 7 20 7 1 13 4 12 5 1 19 6 14 4 8 2 4 2 10 5 1 17 6 18 6 14 4 10 4 14 6 18 6 16 4 8 4 14 5 1 19 6 15 1 6 1 19 6 14 4 10 4 12 4 10 4 14 6 19 1 6 1 15 6 19 1 5 14 4 8 4 16 6 18 6 14 4 10 4 14 6 18 6 17
OSO (41, 307) (297, 0) - 1 5 16 6 19 1 6 1 17 6 20 6 14 4 12 4 12 4 10 2 4 2 8 2 4 2 8 2 4 2 10 4 12 4 12 4 12 4 14 6 21
OSO (43, 291) (298, 0) - 1 5 12 2 2 2 10 4 14 6 21 1 5 16 4 6 2 8 2 4 2 8 2 4 2 8 2 4 2 8 4 16 6 20 6 14 4 12 4 12 5 1 18
OSO (49, 293) (298, 0) - 1 5 12 2 2 2 10 4 14 4 8 2 6 2 4 2 10 4 14 6 20 6 16 4 8 2 4 2 8 2 4 2 8 2 4 2 8 2 4 2 8 2 4 2 8 4 16 6 19
OSO (39, 231) (302, 0) - 1 5 12 2 2 2 8 2 4 2 8 4 14 4 10 4 12 4 10 2 4 2 6 2 4 2 10 4 12 4 10 2 2 2 10 4 14 6 19
CS (116, 936) (306, 0) - 1 5 12 4 12 4 12 4 12 4 12 4 12 4 12 4 12 2 2 2 8 2 2 2 12 4 12 4 12 4 12 4 12 4 12 4 12 4 12 5 1 17 4 8 4 16 6 20 6 14 4 12 4 12 5 1 18 1 5 12 4 12 4 14 6 20 6 17 1 5 12 4 12 4 12 4 12 4 12 4 12 4 12 4 12 4 12 5 1 17 6 20 6 14 4 12 4 12 5 1 18 1 5 12 4 12 4 14 6 20 6 16 4 8 4 17
OSO (45, 309) (307, 0) - 1 5 12 4 15 1 6 1 19 6 17 1 6 1 19 6 16 4 8 2 6 2 4 2 10 2 2 2 10 2 4 2 6 2 8 4 16 6 19 1 6 1 17 6 19
OSO (47, 281) (307, 0) - 1 5 12 4 12 4 10 2 4 2 6 2 6 2 4 2 10 4 12 4 10 4 14 4 10 4 12 4 10 2 4 2 6 2 6 2 6 4 17 1 6 1 16 1 6 1 18
CS (102, 828) (308, 0) - 1 5 14 4 10 4 14 4 10 2 4 2 6 2 6 2 6 2 8 4 14 4 10 4 15 1 6 1 19 6 17 1 6 1 17 6 19 1 6 1 15 4 10 4 14 4 8 2 6 2 6 2 6 2 4 2 10 4 14 4 10 4 14 5 1 19 6 18 6 18 6 17 1 6 1 19 6 16 6 20 6 16 6 20 6 16 6 20 6 16 6 19 1 6 1 17 6 18 6 18 6 19
OSO (43, 323) (309, 0) - 1 5 12 4 14 5 1 20 1 5 16 6 20 6 17 1 6 1 17 4 8 4 17 1 6 1 17 4 6 2 8 2 6 4 17 1 6 1 17 4 8 4 17
OSO (37, 271) (310, 0) - 1 5 14 4 10 4 14 4 10 4 14 4 10 2 4 2 6 2 6 2 6 2 6 2 8 4 14 4 10 4 16 6 18 6 18 6 19
OSO (35, 251) (312, 0) - 1 5 14 4 10 2 4 2 10 4 14 4 12 4 12 2 2 2 10 2 4 2 8 4 18 6 19 1 5 14 5 1 19 6 19
OSO (41, 323) (312, 0) - 1 5 14 5 1 19 6 16 6 20 6 14 4 12 4 10 2 2 2 12 4 10 4 14 4 10 4 14 4 8 2 6 2 6 4 18 6 16 5 1 20
CS (82, 720) (312, 0) - 1 5 16 6 19 1 6 1 17 6 18 6 20 6 14 4 12 4 12 4 12 4 12 4 12 4 14 6 20 6 18 6 17 1 6 1 19 6 16 5 1 21 6 14 4 10 2 4 2 8 4 16 6 20 6 16 4 8 4 17 1 6 1 17 4 8 4 16 6 20 6 16 4 8 2 4 2 10 4 14 6 21
CS (142, 1192) (312, 0) - 1 5 16 4 8 2 4 2 8 2 4 2 10 4 12 4 12 4 12 4 14 6 20 6 16 4 8 4 17 1 6 1 17 4 8 4 16 6 20 7 1 13 4 12 4 12 4 12 4 12 4 12 4 12 4 13 1 7 20 6 16 4 8 4 17 1 6 1 17 4 8 4 16 6 20 6 14 4 12 4 12 4 12 4 10 2 4 2 8 2 4 2 8 4 16 5 1 21 6 16 6 20 6 16 6 20 6 14 4 12 4 12 4 12 4 12 4 12 4 12 4 12 4 12 4 12 4 12 4 12 4 14 6 20 6 16 6 20 6 16 6 21
OSO (45, 337) (314, 0) - 1 5 16 6 19 1 6 1 15 4 8 2 6 2 4 2 10 4 14 6 20 6 16 4 8 2 4 2 8 2 6 4 16 4 8 4 16 6 20 6 15 1 6 1 20
